8.100000000000000000e+01,1.016540000000000000e+05,1.773000000000000000e+03,2.385758853051811457e-05,9.995060000000000056e-02,-1.600000000000000000e+01,-1.832000000000000028e+01,2.231147766113281250e+00
8.200000000000000000e+01,1.037470000000000000e+05,2.093000000000000000e+03,1.997245453821960837e-05,9.995060000000000056e-02,-1.700000000000000000e+01,-1.823999999999999844e+01,2.225252389907836914e+00
8.300000000000000000e+01,1.059190000000000000e+05,2.172000000000000000e+03,5.329129999154247344e-05,9.995060000000000056e-02,-1.300000000000000000e+01,-1.807999999999999829e+01,2.239045619964599609e+00
8.400000000000000000e+01,1.077330000000000000e+05,1.814000000000000000e+03,5.239755773800425231e-05,9.995060000000000056e-02,-1.700000000000000000e+01,-1.803999999999999915e+01,2.221641302108764648e+00
8.500000000000000000e+01,1.100180000000000000e+05,2.285000000000000000e+03,2.393139293417334557e-04,9.995060000000000056e-02,-1.500000000000000000e+01,-1.792000000000000171e+01,2.246581077575683594e+00
8.600000000000000000e+01,1.119350000000000000e+05,1.917000000000000000e+03,3.404562085052020848e-05,9.995060000000000056e-02,-1.500000000000000000e+01,-1.780000000000000071e+01,2.234348297119140625e+00
8.700000000000000000e+01,1.141300000000000000e+05,2.195000000000000000e+03,3.679158908198587596e-05,9.995060000000000056e-02,-1.800000000000000000e+01,-1.776000000000000156e+01,2.222035169601440430e+00
8.800000000000000000e+01,1.160850000000000000e+05,1.955000000000000000e+03,7.850501424400135875e-05,9.995060000000000056e-02,-1.500000000000000000e+01,-1.764000000000000057e+01,2.224319219589233398e+00
8.900000000000000000e+01,1.182730000000000000e+05,2.188000000000000000e+03,7.311935041798278689e-05,9.995060000000000056e-02,-1.300000000000000000e+01,-1.750000000000000000e+01,2.253269672393798828e+00
9.000000000000000000e+01,1.202210000000000000e+05,1.948000000000000000e+03,8.197516581276431680e-05,9.995060000000000056e-02,-1.500000000000000000e+01,-1.737999999999999901e+01,2.244084835052490234e+00
