1.110000000000000000e+02,1.616750000000000000e+05,1.847000000000000000e+03,3.813702278421260417e-05,2.740924999999999612e-01,-1.600000000000000000e+01,-1.660000000000000142e+01,2.161106348037719727e+00
1.120000000000000000e+02,1.634140000000000000e+05,1.739000000000000000e+03,1.824611354095395654e-05,2.724301999999999557e-01,-1.600000000000000000e+01,-1.662000000000000099e+01,2.187019348144531250e+00
1.130000000000000000e+02,1.654300000000000000e+05,2.016000000000000000e+03,7.470054697478190064e-05,2.708650999999999698e-01,-1.500000000000000000e+01,-1.666000000000000014e+01,2.175051689147949219e+00
1.140000000000000000e+02,1.670580000000000000e+05,1.628000000000000000e+03,1.886534300865605474e-04,2.690506999999999760e-01,-1.800000000000000000e+01,-1.666000000000000014e+01,2.146477222442626953e+00
1.150000000000000000e+02,1.687930000000000000e+05,1.735000000000000000e+03,2.713164314627647400e-03,2.675854999999999762e-01,-2.000000000000000000e+01,-1.676000000000000156e+01,2.127494096755981445e+00
1.160000000000000000e+02,1.710230000000000000e+05,2.230000000000000000e+03,2.679514909686986357e-05,2.660239999999999827e-01,-1.200000000000000000e+01,-1.664000000000000057e+01,2.199541091918945312e+00
1.170000000000000000e+02,1.732210000000000000e+05,2.198000000000000000e+03,2.896088699344545603e-05,2.640169999999999462e-01,-1.500000000000000000e+01,-1.667999999999999972e+01,2.160450458526611328e+00
1.180000000000000000e+02,1.753070000000000000e+05,2.086000000000000000e+03,1.128808435169048607e-04,2.620388000000000162e-01,-1.500000000000000000e+01,-1.664000000000000057e+01,2.199869155883789062e+00
1.190000000000000000e+02,1.770500000000000000e+05,1.743000000000000000e+03,6.813987056375481188e-06,2.601613999999999871e-01,-1.800000000000000000e+01,-1.666000000000000014e+01,2.213878870010375977e+00
1.200000000000000000e+02,1.793800000000000000e+05,2.330000000000000000e+03,4.402754711918532848e-05,2.585927000000000087e-01,-1.600000000000000000e+01,-1.662000000000000099e+01,2.198003292083740234e+00
