6.100000000000000000e+01,6.847300000000000000e+04,2.770000000000000000e+03,3.716977880685590208e-05,8.586730000000000751e-02,-9.000000000000000000e+00,-1.928000000000000114e+01,2.248780250549316406e+00
6.200000000000000000e+01,7.109800000000000000e+04,2.625000000000000000e+03,1.119292210205458105e-04,8.337430000000001229e-02,-9.000000000000000000e+00,-1.903999999999999915e+01,2.226860761642456055e+00
6.300000000000000000e+01,7.307100000000000000e+04,1.973000000000000000e+03,3.788787216763012111e-05,8.101180000000000880e-02,-1.300000000000000000e+01,-1.887999999999999901e+01,2.250134229660034180e+00
6.400000000000000000e+01,7.486900000000000000e+04,1.798000000000000000e+03,5.957897155894897878e-05,7.923610000000000375e-02,-1.900000000000000000e+01,-1.885999999999999943e+01,2.182743549346923828e+00
6.500000000000000000e+01,7.717400000000000000e+04,2.305000000000000000e+03,7.609886961290612817e-05,7.761790000000000356e-02,-1.000000000000000000e+01,-1.864000000000000057e+01,2.239147663116455078e+00
6.600000000000000000e+01,7.911700000000000000e+04,1.943000000000000000e+03,7.602359255542978644e-05,7.554340000000001054e-02,-1.400000000000000000e+01,-1.850000000000000000e+01,2.215584039688110352e+00
6.700000000000000000e+01,8.160600000000000000e+04,2.489000000000000000e+03,1.723802233755122870e-05,7.379470000000000474e-02,-1.600000000000000000e+01,-1.839999999999999858e+01,2.174763202667236328e+00
6.800000000000000000e+01,8.391000000000000000e+04,2.304000000000000000e+03,1.692951918812468648e-04,7.379470000000000474e-02,-1.100000000000000000e+01,-1.819999999999999929e+01,2.243077039718627930e+00
6.900000000000000000e+01,8.628000000000000000e+04,2.370000000000000000e+03,6.354923971230164170e-05,7.379470000000000474e-02,-1.300000000000000000e+01,-1.805999999999999872e+01,2.197131395339965820e+00
7.000000000000000000e+01,8.861800000000000000e+04,2.338000000000000000e+03,8.949051698436960578e-05,7.379470000000000474e-02,-1.100000000000000000e+01,-1.785999999999999943e+01,2.235642671585083008e+00
