6.100000000000000000e+01,6.551200000000000000e+04,1.819000000000000000e+03,2.367187407799065113e-04,4.060478000000000143e-01,-1.800000000000000000e+01,-1.978000000000000114e+01,1.758770227432250977e+00
6.200000000000000000e+01,6.739600000000000000e+04,1.884000000000000000e+03,9.680900984676554799e-05,4.044107000000000118e-01,-1.700000000000000000e+01,-1.969999999999999929e+01,1.755394935607910156e+00
6.300000000000000000e+01,6.972400000000000000e+04,2.328000000000000000e+03,4.353453914518468082e-05,4.027150999999999925e-01,-1.800000000000000000e+01,-1.966000000000000014e+01,1.728225588798522949e+00
6.400000000000000000e+01,7.181400000000000000e+04,2.090000000000000000e+03,6.349142495309934020e-05,4.006199000000000288e-01,-1.500000000000000000e+01,-1.957999999999999829e+01,1.756725549697875977e+00
6.500000000000000000e+01,7.341400000000000000e+04,1.600000000000000000e+03,5.620492083835415542e-05,3.987389000000000072e-01,-1.800000000000000000e+01,-1.953999999999999915e+01,1.765966773033142090e+00
6.600000000000000000e+01,7.558500000000000000e+04,2.171000000000000000e+03,4.795238419319503009e-05,3.972989000000000104e-01,-1.800000000000000000e+01,-1.948000000000000043e+01,1.734236001968383789e+00
6.700000000000000000e+01,7.698400000000000000e+04,1.399000000000000000e+03,3.023876524821389467e-05,3.953450000000000020e-01,-2.000000000000000000e+01,-1.946000000000000085e+01,1.749247193336486816e+00
6.800000000000000000e+01,7.869700000000000000e+04,1.713000000000000000e+03,1.683075061009731144e-05,3.940858999999999890e-01,-1.900000000000000000e+01,-1.942000000000000171e+01,1.708488821983337402e+00
6.900000000000000000e+01,8.024000000000000000e+04,1.543000000000000000e+03,5.286122541292570531e-05,3.925442000000000098e-01,-1.700000000000000000e+01,-1.933999999999999986e+01,1.759636878967285156e+00
7.000000000000000000e+01,8.201200000000000000e+04,1.772000000000000000e+03,1.214266158058308065e-04,3.911554999999999893e-01,-2.000000000000000000e+01,-1.932000000000000028e+01,1.767411470413208008e+00
